開課序號,開課代碼,系所,組,年,班,全英語,MOOCS,限性別,中文課程名稱,英文課程名稱,學分,必/選,全/半,教師,地點時間,限修人數,選修人數,限修條件,備註,學期
2287,MUU0326,音樂系（學）,A,2.0,,,,,音樂基礎訓練（四）,Basic Musicianship  (IV),2.0,必,半,許德彰,五 3-4 本部 音209,50,20,,請參加分班考的同學依照音樂系辦公室公告的分班結果選課，未參加分班考的三校(師大、台大、台科大)同學可旁聽不可選課，不開放三校以外的同學旁聽選課。,1112
2288,MUU0330,音樂系（學）,A,2.0,,,,,對位法（二）,Counterpoint(II),2.0,必,半,陳瓊瑜,一 3-4 本部 音210,35,35,,,1112
2289,MUU0330,音樂系（學）,B,2.0,,,,,對位法（二）,Counterpoint(II),2.0,必,半,吳佩蓉,一 1-2 本部 音210,35,27,,,1112
2290,MUU0457,音樂系（學）,A,2.0,,,,,西洋音樂史（二）,History of Western Music(II),2.0,必,半,陳漢金,二 3-4 本部 音410,40,50,,,1112
2291,MUU0457,音樂系（學）,B,2.0,,是,,,西洋音樂史（二）,History of Western Music(II),2.0,必,半,司信寧,二 8-9 本部 音409,40,16,,三校輔系學生以授權碼選課。,1112
2292,MUU0314,音樂系（學）,,3.0,,,,,中國音樂史（二）,History of Chinese Music (II),2.0,必,半,莊文達,三 9-10 本部 音308,60,63,,,1112
2293,MUU0318,音樂系（學）,A,3.0,,,,,西洋音樂史（四）,History of Western Music(IV),2.0,必,半,陳漢金,二 6-7 本部 音410,40,38,,,1112
2294,MUU0318,音樂系（學）,B,3.0,,,,,西洋音樂史（四）,History of Western Music(IV),2.0,必,半,黃均人,四 1-2 本部 音209,40,29,,三校輔系學生以授權碼選課。,1112
2295,MUU0334,音樂系（學）,A,3.0,,是,,,指揮法（二）,Methods in Conducting (II),1.0,必,半,齊格蒙.索普,二 3-4 本部 音308,35,40,,,1112
2296,MUU0334,音樂系（學）,B,3.0,,,,,指揮法（二）,Methods in Conducting (II),1.0,必,半,孫愛光,二 3-4 本部 音樂系演奏廳,35,21,,三校輔系學生以授權碼選課。,1112
2297,MUU0430,音樂系（學）,A,3.0,,,,,曲式與分析（二）,Form and Analysis (II),2.0,必,半,金希文,二 6-7 本部 音109,35,22,,三校輔系學生以授權碼選課。,1112
2298,MUU0430,音樂系（學）,B,3.0,,,,,曲式與分析（二）,Form and Analysis (II),2.0,必,半,金希文,三 6-7 本部 音109,35,35,,,1112
2299,MUUE001,音樂系（學）,,3.0,甲,,,,音樂教材教法（教）,Teaching Materials and Methods: Music,2.0,選,半,潘宇文,一 3-4 本部 音308,50,13,,,1112
2300,MUUE001,音樂系（學）,,3.0,乙,,,,音樂教材教法（教）,Teaching Materials and Methods: Music,2.0,選,半,吳舜文,一 3-4 本部 音410,50,20,,,1112
2301,MUUE210,音樂系（學）,,4.0,甲,,,,音樂教學實習（二）（教）,Teaching Practicum: Music(II),2.0,選,半,潘宇文,四 6-9 本部 音210,50,10,◎必須先修過【MUUE001  音樂教材教法（教）】、【MUUE110  音樂教學實習（一）（教）】,,1112
2302,MUUE210,音樂系（學）,,4.0,乙,,,,音樂教學實習（二）（教）,Teaching Practicum: Music(II),2.0,選,半,吳舜文,四 6-9 本部 樂研一,50,14,◎必須先修過【MUUE001  音樂教材教法（教）】、【MUUE110  音樂教學實習（一）（教）】,,1112
709,HEU0028,衛教系（學）,,3.0,,,,,公共衛生教育,Public Health Education,3.0,必,半,吳文琪,三 6-8 本部 正104,50,50,◎必須先修過(也可以同時修)【HEU0156  健康促進與衛生教育導論】、【HEU0155  健康促進與衛生教育計畫】,,1112
852,LSU0002,學習科學學位學程（學）,,,,,,,程式設計（二）,Programming (II),3.0,必,半,李良一,二 8-10 本部 綜1001,37,22,,,1112
1119,IEU0119,工教系（學）,,1.0,,,,,程式設計,Computer Programming,3.0,必,半,呂有勝,二 2-4 本部 工教系複合式電腦教室,50,32,,,1112
1801,GEU0022,地理系（學）,,2.0,,,,,河海地形,Fluvial and Coastal Geomorphology,3.0,選,半,林宗儀,二 2-4 本部 正206,50,33,,,1112
1803,GEU0073,地理系（學）,,2.0,,,,,遙測學,Remote Sensing,3.0,選,半,張國楨,三 6-8 本部 地理系電腦教室,25,30,◎必須先修過【GEU0166  地理資訊系統】,,1112
1805,GEU0217,地理系（學）,,2.0,,,,,測量實習,Field Surveying Practice,2.0,選,半,王聖鐸,五 2-5 本部 誠107,20,24,◎必須先修過【GEU0184  測量學】,,1112
1813,GEU0059,地理系（學）,,3.0,,,,,人口地理,Geography of Population,3.0,選,半,洪立三,二 2-4 本部 誠107,50,26,,建議修習過地理資訊系統入門課程後再修習本課程。,1112
1814,GEU0079,地理系（學）,,3.0,,,,,地理資訊應用,Geographic Information System Application,3.0,選,半,張國楨,五 6-8 本部 地理系電腦教室,25,23,◎必須先修過【GEU0166  地理資訊系統】,,1112
1815,GEU0101,地理系（學）,,3.0,,,,,自然災害,Natural Disasters,3.0,選,半,沈淑敏 洪立三,四 2-4 本部 誠109,50,18,,,1112
1818,GEU0152,地理系（學）,,3.0,,,,,數值地形分析,Digital Terrain Analysis,2.0,選,半,田應平,三 9-10 本部 地理系電腦教室,25,21,,,1112
1824,GEU0218,地理系（學）,,3.0,甲,,,,全球定位系統,The Global Positioning System,2.0,選,半,陳哲銘,二 3-4 本部 正106,30,17,,,1112
1825,GEU0218,地理系（學）,,3.0,乙,,,,全球定位系統,The Global Positioning System,2.0,選,半,陳哲銘,四 6-7 本部 正106,30,22,,,1112
2795,BIU0046,生科系（學）,,,,是,,,生態學,Ecology,3.0,選,半,黃俊嘉,二 2-4 公館 Ｅ202,50,25,,,1112
2805,BIC0006,生科系（學）,,,大碩,,,,生物地理學,Biological Geography,3.0,選,半,徐堉峰,四 7-9 公館 Ｓ404,50,39,,,1112
2880,CSU0002,資工系（學）,A,1.0,,,,,程式設計（二）,Computer Programming (II),3.0,必,半,紀博文,"一 7 公館 理圖807, 三 8-9 公館 理圖807",70,70,◎必須先修過【CSU0001  程式設計（一）】,,1112
2881,CSU0002,資工系（學）,B,1.0,,,,,程式設計（二）,Computer Programming (II),3.0,必,半,張鈞法,二 2-4 公館 理圖807,60,46,◎必須先修過【CSU0001  程式設計（一）】,,1112
4800,CSU0002,資工系（學）,C,1.0,,,,,程式設計（二）,Computer Programming (II),3.0,必,半,紀博文,"一 7 公館 Ｓ601, 三 8-9 公館 Ｓ601",0,43,◎必須先修過【CSU0001  程式設計（一）】,1.本班為視訊上課，需自備筆電。2.第一周請至理圖807向老師索取授權碼。,1112
2892,CSU0034,資工系（學）,,3.0,,,,,資料庫理論,Database Theories,3.0,選,半,柯佳伶,"一 3-4 公館 Ｅ101, 五 2 公館 理圖807",50,75,,,1112
3127,PGU3002,空間學程,,,,,,,地理資訊科技,Geographic Information Technology,3.0,選,半,王聖鐸,四 2-4 本部 綜1001,35,35,,,1112
3128,PGU3003,空間學程,,,,,,,測量平差,Adjustment of Surveying Measurements,3.0,選,半,王聖鐸,五 6-8 本部 誠107,30,23,◎初選 空間學程 研究生得下修,,1112
3129,PGU3004,空間學程,,,,,,,空間資訊技術實務（一）,Spatial Information Technology Practice (I),3.0,選,半,周學政 張國楨 陳哲銘 吳秉昇,一 A-C 本部 誠401,50,28,◎初選 空間學程 研究生得下修◎必須先修過【GEU0166  地理資訊系統】,,1112
2873,CSUE310,資工系（學）,,,,,,,資訊科技教學實習（教）,Teaching Practicum: Computer Science and Information Technology,2.0,選,半,柯佳伶 方瓊瑤 紀博文,五 6-9 公館 Ｓ506,33,15,,1.需先修習通過資訊科技教材教法(教)課程。 2.請務必依【教育專門課程對應科目】修習課程，避免造成學分無法認定之情形發生。,1112
2874,CSC0005,資工系（學）,,,大碩,,,,物件導向分析與設計,Object-Oriented Analysis and Design,3.0,選,半,林均翰,五 2-4 公館 Ｂ102,50,49,,,1112
2875,CSC0010,資工系（學）,,,大碩,是,,,無線通訊,Wireless Communications,3.0,選,半,賀耀華,二 7-9 公館 Ｂ102,50,37,,,1112
2876,CSC0011,資工系（學）,,,大碩,,,,電腦輔助VLSI設計,Computer-Aided Design for VLSI Design,3.0,選,半,黃文吉,五 7-9 公館 Ｂ101,50,59,,,1112
2877,CSC0072,資工系（學）,,,大碩,,,,資訊安全,Information Security,3.0,選,半,紀博文,一 2-4 公館 Ｂ102,50,68,,,1112
2878,CSC9006,資工系（學）,,,大碩,是,,,即時系統,Real-Time Systems,3.0,選,半,王超,四 7-9 公館 Ｓ204,50,18,,,1112
2879,CSC9010,資工系（學）,,,大碩,,,,應用密碼學,Applied Cryptography,3.0,選,半,官振傑,四 2-4 公館 Ｓ204,50,49,,,1112
2880,CSU0002,資工系（學）,A,1.0,,,,,程式設計（二）,Computer Programming (II),3.0,必,半,紀博文,"一 7 公館 理圖807, 三 8-9 公館 理圖807",70,70,◎必須先修過【CSU0001  程式設計（一）】,,1112
2881,CSU0002,資工系（學）,B,1.0,,,,,程式設計（二）,Computer Programming (II),3.0,必,半,張鈞法,二 2-4 公館 理圖807,60,46,◎必須先修過【CSU0001  程式設計（一）】,,1112
4800,CSU0002,資工系（學）,C,1.0,,,,,程式設計（二）,Computer Programming (II),3.0,必,半,紀博文,"一 7 公館 Ｓ601, 三 8-9 公館 Ｓ601",0,43,◎必須先修過【CSU0001  程式設計（一）】,1.本班為視訊上課，需自備筆電。2.第一周請至理圖807向老師索取授權碼。,1112
2882,CSU0009,資工系（學）,,1.0,,,,,數位邏輯,Digital Logic,3.0,選,半,吳榮根,二 7-9 公館 Ｅ202,100,99,,,1112
2883,CSU0011,資工系（學）,,1.0,,,,,離散數學,Discrete Mathematics,3.0,選,半,王弘倫,"一 8 公館 Ｅ102, 五 3-4 公館 Ｅ102",50,102,,,1112
2884,CSU0018,資工系（學）,A,2.0,,,,,演算法,Computer Algorithms,3.0,必,半,葉梅珍,"二 3-4 公館 Ｂ102, 四 2 公館 Ｂ102",75,80,◎必須先修過【CSU0001  程式設計（一）】,,1112
2885,CSU0018,資工系（學）,B,2.0,,,,,演算法,Computer Algorithms,3.0,必,半,官振傑,一 7-9 公館 Ｂ103,50,33,◎必須先修過【CSU0001  程式設計（一）】,,1112
2886,CSU0019,資工系（學）,,2.0,,,,,計算機網路,Computer Networks,3.0,選,半,蔡榮宗,"二 8-9 公館 Ｂ101, 四 7 公館 Ｂ101",80,78,,,1112
2887,CSU0026,資工系（學）,,2.0,,是,,,數理統計,Mathematical Statistics,3.0,選,半,陳翔瀚,一 2-4 公館 Ｂ101,50,53,,,1112
2888,CSU0029,資工系（學）,,2.0,,,,,計算機結構,Computer Architectures,3.0,必,半,林均翰,"二 2 公館 Ｂ102, 四 3-4 公館 Ｂ102",50,90,,,1112
2889,CSU0030,資工系（學）,,3.0,,,,,進階程式設計,The Practice of Programming,3.0,選,半,蔣宗哲,五 7-9 公館 理圖807,50,31,,期望同學需學習完基礎程式能力後再來修習本課程。,1112
2890,CSU0032,資工系（學）,,3.0,,是,,,工程數學,Engineering Mathematics,3.0,選,半,王超,二 2-4 公館 Ｂ103,60,17,,,1112
2891,CSU0033,資工系（學）,,3.0,,是,,,作業系統,Operating Systems,3.0,選,半,賀耀華,"一 8-9 公館 Ｂ101, 五 3 公館 Ｂ101",50,77,,,1112
2892,CSU0034,資工系（學）,,3.0,,,,,資料庫理論,Database Theories,3.0,選,半,柯佳伶,"一 3-4 公館 Ｅ101, 五 2 公館 理圖807",50,75,,,1112
2893,CSU0039,資工系（學）,,3.0,,,,,資訊專題研究（二）：資訊理論,Special Topics on Computer Science (II) : Information Theories,3.0,選,半,張鈞法 王超 陳俊祥,四 10-B 公館 教室自排,50,23,,,1112
2894,CSU0040,資工系（學）,,3.0,,,,,資訊專題研究（二）：資訊系統,Special Topics on Computer Science (II) : Information Systems,3.0,選,半,蔣宗哲 王科植,五 10-B 公館 教室自排,50,35,,,1112
2895,CSU0041,資工系（學）,,3.0,,,,,影像處理,Image Processing,3.0,選,半,陳世旺,四 2-4 公館 理圖003,50,65,,,1112
2896,CSU0042,資工系（學）,,3.0,,,,,人工智慧,Artificial Intelligence,3.0,選,半,林順喜,"一 7 公館 Ｂ101, 四 8-9 公館 Ｂ101",50,63,,,1112
3147,H5C9001,科技學院,,,大碩,,,,職場倫理,Career Ethics,2.0,選,半,張敬珣,三 3-4 本部 工教系會議室,50,60,,,1112
1060,GCM0011,圖傳系（碩）,,1.0,,,,,印刷生產作業管理,Production Management of Printing,3.0,選,半,廖信,二 8-10 本部 一般教室,30,11,◎課程不開放上修,,1112
1061,GCM0026,圖傳系（碩）,,1.0,,,,,影視、影像製作研究,"Productions of Television Programs, Movies and Images",2.0,選,半,張晏榕,三 3-4 本部 教404,30,14,◎課程不開放上修,,1112
1062,GCM0038,圖傳系（碩）,,1.0,,,,,書報討論（二）,Seminar (II),2.0,必,半,王希俊,四 7-8 本部 綜701,30,26,◎必須先修過【GCM0111  書報討論（一）】 ◎課程不開放上修,,1112
3163,GCM0082,圖傳系（碩）,,1.0,,,,,傳播科技文獻閱讀與寫作,Journal Article Reading and Writing in Communication Technology,2.0,選,半,楊美雪,四 3-4 本部 綜701,30,4,◎課程不開放上修,,1112
1063,GCM0086,圖傳系（碩）,,1.0,,,,,圖像防偽科技研究,Studies in Anti-Forgery Technology,3.0,選,半,王希俊,一 7-9 本部 綜701,30,6,◎課程不開放上修,,1112
3164,GCM0094,圖傳系（碩）,,1.0,,,,,創意與創新,Creation and innovation,3.0,選,半,邱琪瑄,五 6-8 本部 視聽教室,30,14,◎課程不開放上修,,1112
1064,GCM0117,圖傳系（碩）,,1.0,,,,,科普傳播影音應用研究,Study in Audiovisual Application in Communicating Popular Science,3.0,選,半,陳明秀,二 3-5 本部 綜1001,30,20,◎課程不開放上修,,1112
1065,GCM0018,圖傳系（碩）,,2.0,,,,,圖像品質控制分析,Printing Quality Control and Analysis,3.0,選,半,廖信,一 2-4 本部 一般教室,30,6,◎課程不開放上修,,1112
1066,GCM0029,圖傳系（碩）,,2.0,,,,,影像傳播科技專題研究,Special Topics in Graphic Communications,2.0,選,半,劉立行,一 C-D 本部 一般教室,30,8,◎課程不開放上修,,1112
1067,GCM0030,圖傳系（碩）,,2.0,,,,,印刷出版科技專題研究,Special Topics in Graphic Arts and Publishing,2.0,選,半,廖信,二 C-D 本部 一般教室,30,3,◎課程不開放上修,,1112
3165,GCM0034,圖傳系（碩）,,2.0,,,,,視聽廣告企畫,Planning of Audio-Visual Advertisements,2.0,選,半,杜聖聰,四 2-3 本部 新媒體專業教室,30,14,◎課程不開放上修,,1112
3166,GCM0035,圖傳系（碩）,,2.0,,,,,影視媒體與文化,Culture and Audio-Visual Media,2.0,選,半,周守訓,二 9-10 本部 正103,30,10,◎課程不開放上修,,1112
1068,GCM0042,圖傳系（碩）,,2.0,,,,,網際網路傳播專題研究,Special Topics in Internet Communications,2.0,選,半,周遵儒,一 A-B 本部 一般教室,30,3,◎課程不開放上修,,1112
1069,GCM0043,圖傳系（碩）,,2.0,,,,,圖文傳播科技史專題研究,Special Topics in History of Graphic Arts and Communications,2.0,選,半,邱于平,五 A-B 本部 綜701,30,5,◎課程不開放上修,,1112
1070,GCM0044,圖傳系（碩）,,2.0,,,,,數位影像科技專題研究,Special Topics in Digital Image Processing,2.0,選,半,張晏榕,二 A-B 本部 綜701,30,5,◎課程不開放上修,,1112
3167,GCM0080,圖傳系（碩）,,2.0,,,,,新傳播科技專題,New Media Technology,2.0,選,半,杜聖聰,四 4-5 本部 新媒體專業教室,30,18,◎課程不開放上修,,1112
1158,GCC0011,圖傳系（學）,,,大碩,,,,計算色彩學,Computational Color Science,3.0,選,半,周遵儒,一 2-4 本部 新媒體專業教室,37,10,,,1112
1159,GCC9005,圖傳系（學）,,,大碩,是,,,遊戲化思維與傳播,Gamification and Communication,3.0,選,半,邱于平,三 7-9 本部 誠402,50,20,,,1112
1262,ETM0002,歐文所（碩）,,,,是,,,研究方法,Research Methodology,3.0,必,半,賴嘉玲,二 7-9 本部 博404,30,12,◎課程開放上修,,1112
1263,ETM0037,歐文所（碩）,,,,是,,,基礎拉丁文,Basic Latin,3.0,必,半,陳學毅,三 7-9 本部 博404,30,18,◎課程開放上修,,1112
1264,ETM0054,歐文所（碩）,,,,是,,,歐洲飲食文化專題研究,Special Topics on Food Culture in Europe,3.0,選,半,路狄諾,四 7-9 本部 博404,30,13,◎課程開放上修,,1112
1265,ETM0083,歐文所（碩）,,,,是,,,歐洲奇幻文學研究專題,European Speculative Literature,3.0,選,半,梁孫傑,一 7-9 本部 博404,30,9,◎課程開放上修,,1112
1266,ETM0085,歐文所（碩）,,,,是,,,歐洲文化專題,Special Topics on European Cultures,3.0,選,半,劉以德,二 3-5 本部 博413,30,12,◎課程開放上修,,1112
416,HEM0010,衛教系（碩）,,,,,,,調查研究設計,Survey Research Design,3.0,選,半,吳文琪,二 2-4 本部 誠506,50,4,◎課程開放上修,,1112
417,HEC0013,衛教系（碩）,,,碩博,,,,營養教育專題研究,Special Topics on Nutrition Education,2.0,選,半,劉貴雲,四 5-6 本部 誠504,50,16,◎課程開放上修,,1112
418,HEC0018,衛教系（碩）,,,碩博,,,,工作場所健康促進研究,Studies in Worksite Health Promotion,2.0,選,半,董貞吟,四 3-4 本部 誠602,50,8,◎課程開放上修,,1112
419,HEC0025,衛教系（碩）,,,碩博,,,,安全教育專題研究,Special Topics on Safety Education,2.0,選,半,余坤煌,四 A-B 本部 誠504,50,17,◎課程開放上修,,1112
420,HEC0027,衛教系（碩）,,,碩博,,,,臺灣盛行疾病之預防,Prevention of Prevalent Diseases in Taiwan,2.0,選,半,林佳嫻,四 3-4 本部 誠505,50,3,◎課程開放上修,,1112
421,HEC0030,衛教系（碩）,,,碩博,,,,健康與疾病行為研究,Studies in Health and Illness Behavior,2.0,選,半,連盈如,五 7-8 本部 誠505,50,5,◎課程開放上修,,1112
422,HEC0036,衛教系（碩）,,,碩博,是,,,老化與身體活動專題研究,Special Topics on Aging and Physical Activity,3.0,選,半,廖容瑜,三 6-8 本部 誠602,50,9,◎課程開放上修,,1112
423,HEC0048,衛教系（碩）,,,碩博,是,,,健康促進與衛生教育英文文獻選讀及寫作,Readings and Writings of English Literature in Health Promotion and Health Education,3.0,選,半,郭鐘隆,四 2-4 本部 誠504,50,7,◎課程開放上修,,1112
424,HEC8005,衛教系（碩）,,,碩博,,,,青少年健康問題研究,Studies in Adolescent Health Problems,2.0,選,半,高松景,三 A-B 本部 誠602,50,16,◎課程開放上修,,1112
425,HEC8009,衛教系（碩）,,,碩博,是,,,青少年藥物濫用問題研究,Studies in Adolescent Drug Abuse,3.0,選,半,張晏蓉,二 6-8 本部 誠506,50,7,◎課程開放上修,,1112
426,HEC8013,衛教系（碩）,,,碩博,,,,健康促進與衛生教育研究計畫設計,Health Promotion and Health Education Research Program Planning,2.0,選,半,李銘杰,四 1-2 本部 誠602,50,14,◎課程開放上修,,1112
427,HEM0002,衛教系（碩）,,1.0,,,,,公共衛生教育研討,Studies in Public Health Education,2.0,必,半,劉潔心,二 1-2 本部 誠602,50,20,◎課程開放上修,,1112
