開課序號,開課代碼,系所,組,年,班,全英語,MOOCS,限性別,中文課程名稱,英文課程名稱,學分,必/選,全/半,教師,地點時間,限修人數,選修人數,限修條件,備註,學期
888,03UG027,通識,A,,,,,,女性文學、性別平等理論與婦運 [ 97-105入學：公民素養與社會探究 ；106-108入學：語言與文學 公民素養與社會探究  ；109起入學：人文藝術 ],"Women's Literature, Feminist Theory, and the Women's Movement [ Fall Semester 2017 and Before : Citizenship and Social Inquiry ; From Fall Semester 2017 to Spring Semester 2020 : Language and Literature Citizenship and Social Inquiry  ; Fall Semester 2020 and After : Humanities and Arts ]",2.0,通,半,左乙萱,二 8-9 本部 誠203,75,75,,建議英語閱讀能力中高級者選修。不使用授權碼，網上加退選。上課前請學會用Microsoft Teams、Moodle，有關Microsoft Teams之資訊見網大同步教學工具便利包與登入Moodle。作業、信件與簡訊註明(1)姓名、(2)課名、A組、(3)學號、(4)星期幾與節次（例如二8-9）、(5)中文授課。,1112
889,03UG027,通識,B,,,是,,,女性文學、性別平等理論與婦運 [ 97-105入學：公民素養與社會探究 ；106-108入學：語言與文學 公民素養與社會探究  ；109起入學：人文藝術 ],"Women's Literature, Feminist Theory, and the Women's Movement [ Fall Semester 2017 and Before : Citizenship and Social Inquiry ; From Fall Semester 2017 to Spring Semester 2020 : Language and Literature Citizenship and Social Inquiry  ; Fall Semester 2020 and After : Humanities and Arts ]",2.0,通,半,左乙萱,二 10-A 本部 誠203,73,58,,"Students should be able to read journal articles written in English and write an essay in English. Learn how to use Microsoft Teams and Moodle. Include your name, your student number, course title, and class B in all correspondence.",1112
890,03UG029,通識,,,,,,,管理與電影 [ 97-105入學：公民素養與社會探究 ；106-108入學：公民素養與社會探究  ；109起入學：社會科學 ],Management and Movies [ Fall Semester 2017 and Before : Citizenship and Social Inquiry ; From Fall Semester 2017 to Spring Semester 2020 : Citizenship and Social Inquiry  ; Fall Semester 2020 and After : Social Sciences ],2.0,通,半,田正利,三 3-4 本部 綜508會議室,50,49,,,1112
891,03UG031,通識,,,,,,,鑑識科學概論 [ 97-105入學：公民素養與社會探究 ；106-108入學：公民素養與社會探究  ；109起入學：社會科學 ],Introduction to Forensic Sciences [ Fall Semester 2017 and Before : Citizenship and Social Inquiry ; From Fall Semester 2017 to Spring Semester 2020 : Citizenship and Social Inquiry  ; Fall Semester 2020 and After : Social Sciences ],2.0,通,半,姜雲生,四 3-4 本部 綜210展覽廳,120,179,,原則上不提供授權碼。急需授權碼者（大四或延畢同學優先）須於開學首次上課時親洽任課教師，且須俟加選截止前5日始能取得授權碼。,1112
892,03UG033,通識,,,,,,,飲食文化與食育 [ 97-105入學：公民素養與社會探究 ；106-108入學：公民素養與社會探究  ；109起入學：社會科學 ],Dietary Culture and Food Education [ Fall Semester 2017 and Before : Citizenship and Social Inquiry ; From Fall Semester 2017 to Spring Semester 2020 : Citizenship and Social Inquiry  ; Fall Semester 2020 and After : Social Sciences ],2.0,通,半,陳玉箴,二 3-4 本部 教202會議廳,50,57,,,1112
893,03UG034,通識,,,,,,,愛情學 [ 97-105入學：公民素養與社會探究 ；106-108入學：公民素養與社會探究  ；109起入學：社會科學 ],Love Study [ Fall Semester 2017 and Before : Citizenship and Social Inquiry ; From Fall Semester 2017 to Spring Semester 2020 : Citizenship and Social Inquiry  ; Fall Semester 2020 and After : Social Sciences ],2.0,通,半,高松景,三 3-4 本部 樸401,50,60,,,1112
894,03UG041,通識,A,,,,,,管理學入門 [ 97-105入學：公民素養與社會探究 ；106-108入學：公民素養與社會探究  ；109起入學：社會科學 跨域專業探索課程 ],Introduction to Management [ Fall Semester 2017 and Before : Citizenship and Social Inquiry ; From Fall Semester 2017 to Spring Semester 2020 : Citizenship and Social Inquiry  ; Fall Semester 2020 and After : Social Sciences Cross-domain Exploration ],2.0,通,半,廖經維,二 3-4 本部 正204,60,60,◎企管系（學）不得選修,,1112
895,03UG041,通識,B,,,,,,管理學入門 [ 97-105入學：公民素養與社會探究 ；106-108入學：公民素養與社會探究  ；109起入學：社會科學 跨域專業探索課程 ],Introduction to Management [ Fall Semester 2017 and Before : Citizenship and Social Inquiry ; From Fall Semester 2017 to Spring Semester 2020 : Citizenship and Social Inquiry  ; Fall Semester 2020 and After : Social Sciences Cross-domain Exploration ],2.0,通,半,徐揚,五 6-7 公館 理圖001,60,60,◎企管系（學）不得選修,,1112
896,03UG042,通識,,,,,,,科技產業營業秘密保護與智慧財產權 [ 97-105入學：公民素養與社會探究 ；106-108入學：公民素養與社會探究  ；109起入學：社會科學 ],Trade Secret Protection and Intellectual Property Rights of Technology Industry [ Fall Semester 2017 and Before : Citizenship and Social Inquiry ; From Fall Semester 2017 to Spring Semester 2020 : Citizenship and Social Inquiry  ; Fall Semester 2020 and After : Social Sciences ],2.0,通,半,劉傳璽 陳建宇,五 8-9 本部 正301,50,52,,,1112
897,03UG043,通識,,,,是,,,國際企業策略 [ 97-105入學：公民素養與社會探究 ；106-108入學：公民素養與社會探究  ；109起入學：社會科學 ],International Business Strategy [ Fall Semester 2017 and Before : Citizenship and Social Inquiry ; From Fall Semester 2017 to Spring Semester 2020 : Citizenship and Social Inquiry  ; Fall Semester 2020 and After : Social Sciences ],2.0,通,半,徐揚,三 6-7 公館 Ｂ101,50,38,,,1112
898,03UG046,通識,,,,是,,,國際人權法之在地實踐 [ 97-105入學：公民素養與社會探究 ；106-108入學：公民素養與社會探究  ；109起入學：社會科學 ],Domestic Implementation of International Human Rights Law [ Fall Semester 2017 and Before : Citizenship and Social Inquiry ; From Fall Semester 2017 to Spring Semester 2020 : Citizenship and Social Inquiry  ; Fall Semester 2020 and After : Social Sciences ],2.0,通,半,陳彥,四 9-10 本部 誠104,50,34,,,1112
899,04UG003,通識,,,,,,,文明的探索 [ 97-105入學：歷史與文化 ；106-108入學：歷史與文化  ；109起入學：人文藝術 跨域專業探索課程 ],The Exploration of Civilization [ Fall Semester 2017 and Before : History and Culture ; From Fall Semester 2017 to Spring Semester 2020 : History and Culture  ; Fall Semester 2020 and After : Humanities and Arts Cross-domain Exploration ],2.0,通,半,陳健文,二 6-7 本部 正401,50,54,,,1112
900,04UG015,通識,,,,,,,臺灣歷史與文化 [ 97-105入學：歷史與文化 ；106-108入學：歷史與文化  ；109起入學：人文藝術 ],Taiwan History and Culture [ Fall Semester 2017 and Before : History and Culture ; From Fall Semester 2017 to Spring Semester 2020 : History and Culture  ; Fall Semester 2020 and After : Humanities and Arts ],2.0,通,半,陳志豪,三 3-4 本部 正301,50,51,,,1112
901,04UG017,通識,,,,,,,近代歐洲插畫裡的中國圖像 [ 97-105入學：歷史與文化 ；106-108入學：歷史與文化  ；109起入學：人文藝術 ],China in the Illustrations of Early Modern European Publications [ Fall Semester 2017 and Before : History and Culture ; From Fall Semester 2017 to Spring Semester 2020 : History and Culture  ; Fall Semester 2020 and After : Humanities and Arts ],2.0,通,半,潘鳳娟,二 9-10 本部 樸301,50,57,◎東亞系（學）不得選修,,1112
902,04UG020,通識,,,,,,,跟著文學去環島 [ 97-105入學：歷史與文化 ；106-108入學：歷史與文化  ；109起入學：人文藝術 ],Travel with Taiwan Literature [ Fall Semester 2017 and Before : History and Culture ; From Fall Semester 2017 to Spring Semester 2020 : History and Culture  ; Fall Semester 2020 and After : Humanities and Arts ],2.0,通,半,陳室如,二 3-4 本部 誠402,50,57,◎國文系（學）不得選修,,1112
903,04UG024,通識,A,,,,,,臺灣文史與城市發展 [ 97-105入學：歷史與文化 ；106-108入學：公民素養與社會探究 歷史與文化  ；109起入學：人文藝術 ],"Culture, History and Urban Development of Taiwan [ Fall Semester 2017 and Before : History and Culture ; From Fall Semester 2017 to Spring Semester 2020 : Citizenship and Social Inquiry History and Culture  ; Fall Semester 2020 and After : Humanities and Arts ]",2.0,通,半,黃玫瑄,二 3-4 本部 誠301,65,46,,,1112
904,04UG024,通識,B,,,,,,臺灣文史與城市發展 [ 97-105入學：歷史與文化 ；106-108入學：公民素養與社會探究 歷史與文化  ；109起入學：人文藝術 ],"Culture, History and Urban Development of Taiwan [ Fall Semester 2017 and Before : History and Culture ; From Fall Semester 2017 to Spring Semester 2020 : Citizenship and Social Inquiry History and Culture  ; Fall Semester 2020 and After : Humanities and Arts ]",2.0,通,半,黃玫瑄,二 6-7 本部 誠301,65,66,,,1112
905,04UG028,通識,,,,,,,孫子兵法與人生 [ 97-105入學：歷史與文化 ；106-108入學：歷史與文化  ；109起入學：人文藝術 ],Sun-Tzu Art of War and Life [ Fall Semester 2017 and Before : History and Culture ; From Fall Semester 2017 to Spring Semester 2020 : History and Culture  ; Fall Semester 2020 and After : Humanities and Arts ],2.0,通,半,郭乃禎,三 3-4 本部 誠109,73,76,,,1112
906,04UG030,通識,,,,,,,客家社會探究 [ 97-105入學：歷史與文化 ；106-108入學：公民素養與社會探究 歷史與文化  ；109起入學：人文藝術 ],Social Inquiry of Hakka Community [ Fall Semester 2017 and Before : History and Culture ; From Fall Semester 2017 to Spring Semester 2020 : Citizenship and Social Inquiry History and Culture  ; Fall Semester 2020 and After : Humanities and Arts ],2.0,通,半,黃玫瑄,四 3-4 本部 誠301,65,65,,◎進階服務學習,1112
907,04UG035,通識,,,,是,,,東南亞文化與歷史專題 [ 97-105入學：歷史與文化 ；106-108入學：歷史與文化  ；109起入學：人文藝術 ],Topics in Southeast Asian Culture and History [ Fall Semester 2017 and Before : History and Culture ; From Fall Semester 2017 to Spring Semester 2020 : History and Culture  ; Fall Semester 2020 and After : Humanities and Arts ],2.0,通,半,廖弘民,五 6-7 本部 誠105,45,15,,◎數位課程,1112
908,04UG036,通識,,,,,,,臺灣原住民族文化展演 [ 97-105入學：歷史與文化 ；106-108入學：藝術與美感 歷史與文化  ；109起入學：人文藝術 ],Taiwan Indigenous Cultural Performance [ Fall Semester 2017 and Before : History and Culture ; From Fall Semester 2017 to Spring Semester 2020 : Art and Aesthetics History and Culture  ; Fall Semester 2020 and After : Humanities and Arts ],2.0,通,半,王宏豪,三 3-4 本部 誠102,50,65,,,1112
909,05UG001,通識,A,,,,,,邏輯思考與應用 [ 97-105入學：數學與科學思維 ；106-108入學：哲學思維與道德推理 數學與邏輯思維  ；109起入學：自然科學 跨域專業探索課程 ],Logical Thinking and Application [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Philosophical Thinking and Moral Reasoning Mathematical and Logical Thinking  ; Fall Semester 2020 and After : Natural Sciences Cross-domain Exploration ],2.0,通,半,王銀國,三 8-9 本部 誠101,155,185,,全國最有個性的通識課，但保證教到會（免費個別教導）。,1112
910,05UG001,通識,B,,,,,,邏輯思考與應用 [ 97-105入學：數學與科學思維 ；106-108入學：哲學思維與道德推理 數學與邏輯思維  ；109起入學：自然科學 跨域專業探索課程 ],Logical Thinking and Application [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Philosophical Thinking and Moral Reasoning Mathematical and Logical Thinking  ; Fall Semester 2020 and After : Natural Sciences Cross-domain Exploration ],2.0,通,半,王銀國,二 8-9 本部 誠101,155,191,,全國最有個性的通識課，但保證教到會（免費個別教導）。,1112
911,05UG001,通識,C,,,,,,邏輯思考與應用 [ 97-105入學：數學與科學思維 ；106-108入學：哲學思維與道德推理 數學與邏輯思維  ；109起入學：自然科學 跨域專業探索課程 ],Logical Thinking and Application [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Philosophical Thinking and Moral Reasoning Mathematical and Logical Thinking  ; Fall Semester 2020 and After : Natural Sciences Cross-domain Exploration ],2.0,通,半,蔡承志,二 6-7 本部 誠109,55,56,,蔡承志,1112
912,05UG002,通識,A,,,,,,科學思維 [ 97-105入學：數學與科學思維 ；106-108入學：哲學思維與道德推理  ；109起入學：自然科學 ],Introduction to Scientific Thinking [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Philosophical Thinking and Moral Reasoning  ; Fall Semester 2020 and After : Natural Sciences ],2.0,通,半,鍾兆晉,一 10-A 本部 誠109,75,75,,,1112
913,05UG002,通識,B,,,,,,科學思維 [ 97-105入學：數學與科學思維 ；106-108入學：哲學思維與道德推理  ；109起入學：自然科學 ],Introduction to Scientific Thinking [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Philosophical Thinking and Moral Reasoning  ; Fall Semester 2020 and After : Natural Sciences ],2.0,通,半,鍾兆晉,一 B-C 本部 誠109,75,75,,,1112
914,05UG005,通識,,,,,,,小說與電影中的數學思維 [ 97-105入學：數學與科學思維 ；106-108入學：數學與邏輯思維  ；109起入學：自然科學 ],Mathematical Thinking in Fiction and Films [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Mathematical and Logical Thinking  ; Fall Semester 2020 and After : Natural Sciences ],2.0,通,半,張秉瑩,五 6-7 公館 理圖003,50,55,,,1112
915,05UG007,通識,,,,,,,科學本質 [ 97-105入學：數學與科學思維 ；106-108入學：哲學思維與道德推理  ；109起入學：自然科學 ],Nature of Science [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Philosophical Thinking and Moral Reasoning  ; Fall Semester 2020 and After : Natural Sciences ],2.0,通,半,邱國力,二 3-4 本部 誠104,50,46,,,1112
916,05UG009,通識,A,,,,,,科技與社會 [ 97-105入學：數學與科學思維 ；106-108入學：科學與生命  ；109起入學：自然科學 ],"Science, Technology and Society [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Science and Life  ; Fall Semester 2020 and After : Natural Sciences ]",2.0,通,半,林陳涌,二 3-4 公館 Ｓ603,50,37,,,1112
917,05UG009,通識,B,,,,,,科技與社會 [ 97-105入學：數學與科學思維 ；106-108入學：科學與生命  ；109起入學：自然科學 ],"Science, Technology and Society [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Science and Life  ; Fall Semester 2020 and After : Natural Sciences ]",2.0,通,半,李旻憲,二 3-4 本部 正104,50,30,,,1112
918,05UG010,通識,,,,,,,科學的語言 [ 97-105入學：數學與科學思維 ；106-108入學：數學與邏輯思維  ；109起入學：自然科學 ],The Language of Sciences [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Mathematical and Logical Thinking  ; Fall Semester 2020 and After : Natural Sciences ],2.0,通,半,蔡承志,二 8-9 本部 誠109,55,54,,,1112
919,05UG011,通識,A,,,,,,科技倫理 [ 97-105入學：數學與科學思維 ；106-108入學：哲學思維與道德推理 公民素養與社會探究  ；109起入學：社會科學 ],Technology Ethics [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Philosophical Thinking and Moral Reasoning Citizenship and Social Inquiry  ; Fall Semester 2020 and After : Social Sciences ],2.0,通,半,劉啟民,一 6-7 本部 誠109,70,75,,劉啟民老師,1112
920,05UG011,通識,B,,,,,,科技倫理 [ 97-105入學：數學與科學思維 ；106-108入學：哲學思維與道德推理 公民素養與社會探究  ；109起入學：社會科學 ],Technology Ethics [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Philosophical Thinking and Moral Reasoning Citizenship and Social Inquiry  ; Fall Semester 2020 and After : Social Sciences ],2.0,通,半,劉啟民,一 8-9 本部 誠109,70,70,,,1112
921,05UG012,通識,,,,,,,科技史哲思維下的世界觀 [ 97-105入學：數學與科學思維 ；106-108入學：科學與生命  ；109起入學：自然科學 ],Worldview: An Overview of the History and Philosophy of Science [ Fall Semester 2017 and Before : Mathematic and Scientific Thinking ; From Fall Semester 2017 to Spring Semester 2020 : Science and Life  ; Fall Semester 2020 and After : Natural Sciences ],2.0,通,半,陳珍源,五 1-2 本部 誠201,90,102,,臺大、臺科大同學如欲加選本課程，請先Email取得教師同意，並於本校加退選階段向教師索取授權碼。,1112
